closure_group_id,rca,ur,graph_children,length_m,lat,lon
{eb48f87f-a48b-499f-af36-42f683d64186},Waka Kotahi NZ Transport Agency,rural,9,1874,-38.67758,178.08046
{03a25161-e11d-42d6-8d13-ab161a0939ee},Waka Kotahi NZ Transport Agency,rural,6,1838,-36.86097,174.75677
{eefdcd3c-45e4-42b0-afb4-8fdae645af1d},Waka Kotahi NZ Transport Agency,rural,9,1833,-39.99465,176.53162
{c1385641-4cec-48c6-84f9-4ecb537c13ba},Waka Kotahi NZ Transport Agency,rural,2,1831,-37.52913,175.52837
{80df67d4-9604-49b0-a335-032bdadb457b},Waka Kotahi NZ Transport Agency,rural,6,1827,-41.25151,173.30928
{98a9c9db-3dea-4e98-889c-b46ba04d41c8},Waka Kotahi NZ Transport Agency,rural,2,1802,-35.62987,173.84681
{b4c7bf16-41ac-4c11-88f1-02cc8f3e4729},Waka Kotahi NZ Transport Agency,rural,4,1783,-40.99081,175.57046
{0dcd8a10-63f1-4964-9005-8aa0958b82a1},Waka Kotahi NZ Transport Agency,rural,6,1769,-38.66933,178.00033
{12a934da-32a0-4ff6-83f2-687a468a3874},Waka Kotahi NZ Transport Agency,rural,6,1767,-41.24207,174.80525
{f2438fab-eeb8-41ee-8262-d2b32cf42f47},Waka Kotahi NZ Transport Agency,rural,3,1760,-43.27667,170.35289
{962c3c8e-7e82-46da-b88e-ada1009ae4d0},Waka Kotahi NZ Transport Agency,rural,4,1759,-41.21131,173.37689
{e41755d7-7189-46ab-bbcf-f3651876237d},Waka Kotahi NZ Transport Agency,rural,2,1755,-37.79371,175.76228
{55722703-25b0-4709-89ec-0330361d8387},Waka Kotahi NZ Transport Agency,rural,7,1735,-41.15852,173.01192
{2b09324d-2b33-445d-a69b-74ae4d0b2bd7},Waka Kotahi NZ Transport Agency,rural,4,1733,-38.08460,176.68833
{5a8b308e-b0a3-494e-a907-0209d0af5964},Waka Kotahi NZ Transport Agency,rural,1,1716,-41.75998,171.58911
{575449e2-6dcc-4bea-9093-251922bbb464},Waka Kotahi NZ Transport Agency,rural,7,1704,-42.63461,171.18120
{bff31af0-2839-4027-9b7e-8f0bab6722ff},Waka Kotahi NZ Transport Agency,rural,3,1697,-41.26450,173.28580
{fc2f4eae-296c-4f03-87bb-adbd2bb2336b},Waka Kotahi NZ Transport Agency,rural,3,1687,-43.38489,170.13324
{05edfac7-eed5-4510-a012-512576388188},Waka Kotahi NZ Transport Agency,rural,3,1687,-39.41881,174.30158
{c49dcc30-a65d-4048-aca4-62c75875af80},Waka Kotahi NZ Transport Agency,rural,2,1684,-42.12822,171.87929
{26aa7189-9e91-493a-868f-4db9b04f0c83},Waka Kotahi NZ Transport Agency,rural,9,1670,-37.80891,175.26209
{37ae6185-713d-467b-b871-a4ecc668db30},Waka Kotahi NZ Transport Agency,rural,2,1638,-40.98031,174.97379
{e24b870c-edb6-4994-a731-fbc1467a6128},Waka Kotahi NZ Transport Agency,rural,4,1637,-40.31736,175.57721
{aedcf3d2-535a-4bad-a8cd-e9e7f2e4e9c0},Waka Kotahi NZ Transport Agency,urban,2,1630,-43.44715,172.63096
{25c285e3-60d4-4e16-8ba6-092e1496e684},Waka Kotahi NZ Transport Agency,rural,1,1624,-42.11676,171.32940
{98add99b-48db-4459-a268-8a597246af35},Waka Kotahi NZ Transport Agency,rural,13,1600,-37.53549,175.70358
{db109552-e7f5-4f0e-8ea5-8fa20fe72254},Waka Kotahi NZ Transport Agency,rural,3,1597,-40.37696,175.56478
{877acc51-e025-4fe1-bb75-624161d44bfa},Waka Kotahi NZ Transport Agency,rural,1,1590,-38.44447,176.55161
{9b040c9c-889c-40b2-a11f-fda186d45028},Waka Kotahi NZ Transport Agency,rural,4,1589,-37.98615,175.72613
{bba08836-56c8-4b6c-9513-3d668c9ae0e3},Waka Kotahi NZ Transport Agency,rural,9,1575,-41.12337,173.01049
{4655e54f-6de0-48fe-b797-a57ffdbd41dd},Waka Kotahi NZ Transport Agency,rural,1,1570,-43.54881,169.83383
{5c09129d-f032-4e06-ab41-7db1075e8aaa},Waka Kotahi NZ Transport Agency,rural,3,1550,-41.75417,171.56962
{d76360b1-47b9-47db-a41c-83f18322679e},Waka Kotahi NZ Transport Agency,rural,2,1544,-37.88643,175.71872
{a96a0c68-2fed-4ee4-94df-af9b7e387d09},Waka Kotahi NZ Transport Agency,rural,3,1544,-38.38013,175.14125
{12d5ab94-9c3b-4b69-9f1b-1d52965d9dcf},Waka Kotahi NZ Transport Agency,rural,3,1524,-37.68218,176.16367
{13b2e086-8d76-43b0-8c27-96762ab8cf72},Waka Kotahi NZ Transport Agency,rural,5,1509,-41.80017,172.32306
{11d651da-46bc-401b-ad77-bf42a6314038},Waka Kotahi NZ Transport Agency,rural,8,1502,-42.46649,171.19196
{0dd37391-cfe1-4189-979b-f633e9679255},Waka Kotahi NZ Transport Agency,rural,5,1499,-45.26657,169.38322
{d85ffa06-3e4c-4d08-b7f2-5902dfa5152f},Waka Kotahi NZ Transport Agency,rural,3,1497,-35.70359,173.57320
{510866d3-355d-4ccf-84c2-fcc6856dfb27},Waka Kotahi NZ Transport Agency,rural,2,1491,-38.35534,175.15849
{e5116463-e794-4b2c-b8e3-756d8d51601d},Waka Kotahi NZ Transport Agency,rural,2,1491,-44.01749,169.37937
{353538a1-dcc9-468c-b668-f81245e93a4f},Waka Kotahi NZ Transport Agency,rural,7,1491,-38.38323,178.29607
{f5eef96f-6ec9-4f1a-bfd2-7fb99a996e79},Waka Kotahi NZ Transport Agency,rural,1,1489,-35.16103,173.43044
{9537078c-016b-432f-9166-ab13f5ccd077},Waka Kotahi NZ Transport Agency,rural,2,1486,-38.46534,177.80593
{7e1c1996-c6b4-4c85-9245-70a11a6f0f69},Waka Kotahi NZ Transport Agency,rural,1,1478,-43.14977,170.56026
{3d1e0a3e-d173-4e16-a59e-b9c03756e07e},Waka Kotahi NZ Transport Agency,rural,4,1459,-38.10319,176.32205
{e1dd50a8-1e61-4cb2-9f9c-ba4d6544592e},Waka Kotahi NZ Transport Agency,rural,3,1452,-37.69686,175.46562
{cbd3d711-6054-473f-a976-c382006bdbf0},Waka Kotahi NZ Transport Agency,rural,8,1452,-38.23210,175.85304
{743f6ddf-f8c6-4d20-964f-b56a6d410ed9},Waka Kotahi NZ Transport Agency,rural,3,1448,-35.74873,173.62087
{e9dc3c68-6125-4950-9414-46a6e96415cf},Waka Kotahi NZ Transport Agency,rural,1,1448,-35.71702,173.58363
{1107fcee-2127-46af-bd89-ed34d250951a},Waka Kotahi NZ Transport Agency,rural,2,1441,-44.99572,169.74602
{e1155adc-ff4a-44a7-b331-6987ac45d540},Waka Kotahi NZ Transport Agency,rural,1,1439,-43.57814,172.70326
{a9023d46-8134-46db-a7a9-65364a8381c4},Waka Kotahi NZ Transport Agency,rural,4,1432,-37.12635,175.52575
{cbd3ae4f-2f39-4df5-87e2-fe2e2afb9c9a},Waka Kotahi NZ Transport Agency,rural,3,1414,-38.03728,176.77837
{5e4c2214-ed24-4020-8c3a-6e0c5505cb2d},Waka Kotahi NZ Transport Agency,rural,6,1410,-43.49309,172.68465
{05c4089a-097a-4b73-8abe-4250604dba13},Waka Kotahi NZ Transport Agency,rural,6,1396,-43.53035,172.55284
{ff34ada6-f8da-4345-a6ea-7ab916ffc834},Waka Kotahi NZ Transport Agency,rural,2,1391,-36.84419,174.74520
{2649e464-b66d-4360-98c1-d7a61141034e},Waka Kotahi NZ Transport Agency,rural,13,1383,-38.04476,175.34298
{1991823e-c175-4c71-a684-70f578b699be},Waka Kotahi NZ Transport Agency,rural,1,1371,-38.41042,175.11507
{c138acbf-db36-44c7-9484-802518064d9f},Waka Kotahi NZ Transport Agency,rural,2,1354,-35.14773,173.39585
{4f9aceb2-7edd-47c1-a70d-5dbd818bec31},Waka Kotahi NZ Transport Agency,rural,4,1336,-39.57873,176.91392
{ee4b3061-4ded-49a1-a20e-bed69eaa69e6},Waka Kotahi NZ Transport Agency,rural,3,1323,-42.41648,171.24639
{df774c86-0013-4cec-a850-15c89716c5b2},Waka Kotahi NZ Transport Agency,rural,3,1314,-40.20574,175.39553
{678c769f-b443-4c89-9cd8-94b4fff11887},Waka Kotahi NZ Transport Agency,rural,1,1300,-37.97396,175.74423
{00771407-34ad-4d55-9ee5-253e3506a9f6},Waka Kotahi NZ Transport Agency,rural,2,1279,-43.52146,172.71837
{21c2c0b0-0da0-4b04-911b-e4dcc7c2fb5a},Waka Kotahi NZ Transport Agency,rural,1,1278,-38.44583,176.56740
{9a8d2957-742e-4a97-b365-c4deb43483a6},Waka Kotahi NZ Transport Agency,rural,4,1276,-41.50422,173.81796
{38ac73e5-39a1-4aac-ae0e-b635b7bf0245},Waka Kotahi NZ Transport Agency,rural,2,1271,-40.98340,174.96030
{a03351e1-5c56-4adc-9439-88f83db882e6},Waka Kotahi NZ Transport Agency,rural,2,1266,-38.38235,175.13080
{c8566951-24cc-42c3-b4c5-8d136d85dcf4},Waka Kotahi NZ Transport Agency,rural,5,1259,-36.76920,174.47618
{3d221445-abcb-422d-a24a-1359e7c88576},Waka Kotahi NZ Transport Agency,rural,8,1255,-42.40680,171.24569
{921d3e47-4e41-4fd3-baf6-b7087311fc16},Waka Kotahi NZ Transport Agency,rural,6,1253,-43.53007,172.55478
{9e7ffd57-ed2d-490d-83b5-3786a748d746},Waka Kotahi NZ Transport Agency,rural,3,1252,-37.93473,175.67246
{9772afa7-0f1f-4e37-8d0c-ec00db40fc4b},Waka Kotahi NZ Transport Agency,rural,2,1242,-41.16575,173.02390
{05e0ec78-ffa0-4fcf-951d-52245b72857e},Waka Kotahi NZ Transport Agency,rural,4,1230,-45.12569,170.09512
{3de93461-5418-480a-8947-a500c5fde8d6},Waka Kotahi NZ Transport Agency,rural,2,1228,-37.89950,178.29521
{a6d7206c-79b7-4a8b-a4b3-5d559a36e832},Waka Kotahi NZ Transport Agency,rural,1,1217,-41.46621,173.96209
{26ce7b47-960b-4345-ba3f-c1b2572d9093},Waka Kotahi NZ Transport Agency,rural,1,1209,-44.03779,169.37293
{c526adda-b9f7-4f61-9cb5-887017cfc3b6},Waka Kotahi NZ Transport Agency,rural,6,1209,-40.35041,175.62432
{aac338e9-8c91-4143-9b0f-27f7042e1883},Waka Kotahi NZ Transport Agency,rural,1,1204,-43.56726,169.67960
{b716f786-2196-46b0-9728-84a9b4b21a3f},Waka Kotahi NZ Transport Agency,rural,4,1191,-37.78962,175.34214
{e1682b30-9c76-450c-b7e7-9603325d1605},Waka Kotahi NZ Transport Agency,rural,4,1191,-36.10951,174.35691
{6fa63e09-6641-4a73-a482-211f526d44f1},Waka Kotahi NZ Transport Agency,rural,8,1189,-36.98893,175.50026
{b8f2f7d1-e2c9-4a11-b2b8-848624700d7f},Waka Kotahi NZ Transport Agency,rural,1,1186,-42.87258,171.55523
{f0c79594-2824-483d-9b0d-3eec7eec5360},Waka Kotahi NZ Transport Agency,rural,3,1184,-35.65837,173.57000
{206453b1-965f-4964-9161-f9592381b990},Waka Kotahi NZ Transport Agency,rural,1,1180,-43.35688,170.20165
{e4864135-ee83-40fa-9687-ded07afe8932},Waka Kotahi NZ Transport Agency,rural,3,1170,-37.80263,175.30669
{ea2cabc2-017d-4bb4-80c6-a14a922e59bd},Waka Kotahi NZ Transport Agency,rural,4,1167,-37.80298,175.30630
{b12bc7b3-8410-4e81-8690-8f3bb4644ddf},Waka Kotahi NZ Transport Agency,rural,1,1165,-38.36628,175.15963
{eb495ed9-0f15-4aa2-ac3f-230384a00cb8},Waka Kotahi NZ Transport Agency,rural,2,1160,-35.46273,173.64149
{49a3dfa2-f393-4681-849b-c49a89f3aa3d},Waka Kotahi NZ Transport Agency,rural,3,1154,-37.64506,175.55197
{165ba3cf-88d5-4036-9c93-86e23f359c3e},Waka Kotahi NZ Transport Agency,rural,3,1151,-36.76145,175.50435
{98e42e69-6bab-43cd-b407-86ddb79296f7},Waka Kotahi NZ Transport Agency,rural,11,1146,-37.79411,175.24847
{a60fa940-4fdc-458c-9a64-a786bdcfe3ec},Waka Kotahi NZ Transport Agency,rural,4,1139,-35.73779,174.12530
{10bd4c87-5114-4fc5-b982-e43bcd59a526},Waka Kotahi NZ Transport Agency,rural,9,1125,-45.48449,170.71162
{83049afc-8334-49e8-bc2d-7e3449f31be6},Waka Kotahi NZ Transport Agency,rural,4,1121,-39.19146,173.86600
{00e9b139-8ccf-4f69-9067-d6590ec2f5f0},Waka Kotahi NZ Transport Agency,rural,8,1120,-41.10123,174.86852
{fd81f6e5-5d0c-47ae-98ea-26fa9f3163d4},Waka Kotahi NZ Transport Agency,rural,1,1120,-38.40230,175.12474
{fc22aa1b-80be-4b39-a754-39af110911c0},Waka Kotahi NZ Transport Agency,rural,1,1103,-37.75076,175.74924
{82652666-2e17-4d2b-8e29-a881c0409405},Waka Kotahi NZ Transport Agency,rural,3,1102,-42.55690,171.14079
{14685bdd-1a8b-4fad-a422-cb6c27528f01},Waka Kotahi NZ Transport Agency,rural,2,1096,-42.63699,173.32844
{b0cd694b-4309-488d-8a35-c3b713eaf90b},Waka Kotahi NZ Transport Agency,rural,2,1084,-36.34406,174.56352
{395af09b-6ecd-4f95-99ed-5c877e8c32b8},Waka Kotahi NZ Transport Agency,rural,4,1081,-36.80419,175.71481
{0c1bded4-af35-407d-a5dc-8b40790bcde4},Waka Kotahi NZ Transport Agency,rural,8,1081,-38.33775,175.16011
{740c4a9f-299d-4322-a03a-773f9904b18e},Waka Kotahi NZ Transport Agency,rural,10,1067,-38.67854,178.04099
{3ecfecfa-f131-42a9-9cb1-d361634107a5},Waka Kotahi NZ Transport Agency,rural,12,1058,-38.67295,178.03018
{00ec6020-0fb7-405e-92cb-aad0c593e024},Waka Kotahi NZ Transport Agency,rural,2,1058,-35.71461,173.94555
{b482da29-21d0-4e98-8d84-d1b8f2ecbe2b},Waka Kotahi NZ Transport Agency,rural,8,1051,-39.06301,174.03457
{f3b20a12-3c30-429c-9a45-7ce9f5501890},Waka Kotahi NZ Transport Agency,rural,2,1045,-43.55222,172.58416
{10bf827a-5c63-4d13-a6e3-862a5e6e0821},Waka Kotahi NZ Transport Agency,rural,6,1037,-37.89338,176.75016
{e9152954-4d5a-4578-b0ef-eda74cfe3197},Waka Kotahi NZ Transport Agency,rural,3,1034,-40.19536,175.38860
{5618e7af-ffec-4ffe-97ce-5df17316490f},Waka Kotahi NZ Transport Agency,rural,4,1033,-42.94688,171.56294
{81404b19-e31d-49e0-8670-d75f33b6036a},Waka Kotahi NZ Transport Agency,rural,2,1021,-36.37117,174.62341
{374d55a2-d5e2-46f1-8123-7f44bc6604f7},Waka Kotahi NZ Transport Agency,rural,1,1021,-35.46431,173.83015
{8021984a-7509-4f79-b537-3c0b9ee8fbbb},Waka Kotahi NZ Transport Agency,rural,4,1009,-35.75522,174.18387
{69ddadd2-5bd5-4d68-8e08-af79e4cdb648},Waka Kotahi NZ Transport Agency,rural,6,1002,-37.76354,175.75124
{9ce548b0-4fc4-40e7-87b3-2ccec40b8d1a},Waka Kotahi NZ Transport Agency,rural,5,992,-37.80048,175.32389
{44d86e4e-00e4-405e-abaf-f10f2675aae7},Waka Kotahi NZ Transport Agency,rural,5,989,-37.80031,175.32472
{0034fd2d-d1fc-44d2-a7bc-9693c08fd553},Waka Kotahi NZ Transport Agency,rural,5,986,-42.77532,172.84707
{0129e39c-dc37-4536-8320-73a0adbb4245},Waka Kotahi NZ Transport Agency,rural,1,985,-36.83232,175.67983
{17427629-377e-4a27-94e9-120fef617b98},Waka Kotahi NZ Transport Agency,rural,3,983,-37.79522,175.33439
{102bb35a-6d31-42a2-b19c-9bd08e35932b},Waka Kotahi NZ Transport Agency,rural,1,981,-37.98548,175.71969
{1c33c1e6-dd4b-402b-a0db-7db21a33db66},Waka Kotahi NZ Transport Agency,rural,3,976,-38.99554,175.79354
{11985a95-6a77-42b2-9390-28405e0928cb},Waka Kotahi NZ Transport Agency,rural,2,973,-37.88742,175.76716
{74362b7e-b298-4ef1-8d23-0ea879b6eaf1},Waka Kotahi NZ Transport Agency,rural,1,970,-42.76346,171.59707
{29cb18eb-704e-4bfd-b80f-af4277f3be3d},Waka Kotahi NZ Transport Agency,rural,1,959,-37.03402,175.51983
{d06a4acf-45a9-46ab-9e25-6879d4d41d62},Waka Kotahi NZ Transport Agency,rural,2,958,-40.99632,175.56205
{cb937331-98d8-4832-b740-c724c087eb6f},Waka Kotahi NZ Transport Agency,rural,5,955,-36.79968,175.72091
{1898d625-edd1-45fe-a838-35327226d164},Waka Kotahi NZ Transport Agency,urban,4,953,-37.68304,176.22333
{b4f4fc91-1471-4d5e-b1d6-d037d2b6829c},Waka Kotahi NZ Transport Agency,rural,1,939,-37.69361,176.12112
{7a2d1091-0a1f-4ffe-9759-e253ed50bc86},Waka Kotahi NZ Transport Agency,rural,2,933,-42.44548,171.21680
{32537d5c-3a23-4e47-9a5e-43adcd26074c},Waka Kotahi NZ Transport Agency,rural,1,925,-41.21247,173.04584
{473af77e-c650-4310-9a24-56a208eccbae},Waka Kotahi NZ Transport Agency,rural,1,921,-40.96703,174.98476
{2fe3ae5b-3366-4da8-892e-c35c119c7988},Waka Kotahi NZ Transport Agency,rural,2,914,-42.88244,171.55505
{3e13f9a2-ebc0-425e-a29a-5233d95f0568},Waka Kotahi NZ Transport Agency,rural,8,914,-43.55669,172.67190
{5c10b178-bc6d-43e0-adbb-990288c4270e},Waka Kotahi NZ Transport Agency,rural,1,901,-41.13921,173.00870
{fbbc1a0e-3af0-4e9f-a1ac-896fa26aab66},Waka Kotahi NZ Transport Agency,rural,3,896,-45.11799,170.10629
{f9ba978f-8d57-4b3f-81e0-a4c980e88c65},Waka Kotahi NZ Transport Agency,rural,2,889,-36.87300,174.77207
{39bd8ca5-2ba5-4b1b-bb24-0b977134ccd2},Waka Kotahi NZ Transport Agency,rural,2,888,-41.20781,173.04246
{d17b0332-2bf3-4efe-8ae1-81e07c6cb980},Waka Kotahi NZ Transport Agency,rural,2,876,-35.12316,173.33351
{169ec9a6-e900-4a9c-932e-29e4cdb29788},Waka Kotahi NZ Transport Agency,rural,2,867,-40.35386,175.61663
{a43a8be5-4600-4689-8fa1-4a4a4c8bc660},Waka Kotahi NZ Transport Agency,rural,4,862,-41.71745,171.75566
{43632d79-50bf-4122-8f3e-1822fe2538eb},Waka Kotahi NZ Transport Agency,rural,1,853,-38.37475,175.15622
{537a766b-07ab-4c0f-9bee-9eeb7737f6fe},Waka Kotahi NZ Transport Agency,rural,1,848,-41.22426,173.04768
{6df5425e-dad0-4941-a379-6a9870125929},Waka Kotahi NZ Transport Agency,rural,2,842,-37.64182,175.56357
{4f4546e9-02b2-4247-877f-fdfc7f00cc5d},Waka Kotahi NZ Transport Agency,rural,1,842,-37.94550,175.65742
{3a0556cd-c2e2-4ad5-8404-836969f8d12d},Waka Kotahi NZ Transport Agency,rural,1,841,-37.94542,175.65740
{78a062e9-67f1-4c7a-b31f-209b9a005d6f},Waka Kotahi NZ Transport Agency,rural,1,837,-38.39051,175.12989
{f197d92b-f14f-4d00-9d9f-e17a2511080e},Waka Kotahi NZ Transport Agency,rural,3,836,-38.06109,176.99848
{458f8152-b0ca-41ba-ac22-f8cf743c6d58},Waka Kotahi NZ Transport Agency,rural,3,822,-40.34425,175.63861
{5b137b7a-1ba7-4c93-8a15-9067eaeb871c},Waka Kotahi NZ Transport Agency,rural,1,821,-41.19700,173.04270
{d7db5021-1950-4428-9ce3-68567bc029b4},Waka Kotahi NZ Transport Agency,rural,3,818,-35.75557,174.17530
{138dc45b-d843-42c6-b710-1d2b47e6c29f},Waka Kotahi NZ Transport Agency,rural,7,807,-42.11466,171.85744
{c98e0fae-9966-4da3-bb03-826ac8570ef8},Waka Kotahi NZ Transport Agency,rural,3,800,-37.04291,175.52057
{8bd6245f-d61a-4c23-9606-620eabb8bed7},Waka Kotahi NZ Transport Agency,rural,4,798,-38.03668,176.79165
{f0c483c7-207e-4243-80b1-b2582ee135d9},Waka Kotahi NZ Transport Agency,rural,2,790,-37.61755,175.59138
{fcfb04aa-8848-4575-8cf4-e60a1de7e9f7},Waka Kotahi NZ Transport Agency,rural,14,790,-43.63374,171.64698
{07c32667-2d2e-441f-bf0d-c171ab579bb6},Waka Kotahi NZ Transport Agency,rural,2,780,-43.45642,172.60136
{9f62c811-22c5-44c1-a0e5-293a128157bb},Waka Kotahi NZ Transport Agency,rural,3,777,-37.54160,175.70837
{7b32971a-a06e-4589-bbff-59a250b5cf4b},Waka Kotahi NZ Transport Agency,rural,2,772,-43.45650,172.60096
{8646ec68-9f9f-4c24-9135-351b9cfea9e7},Waka Kotahi NZ Transport Agency,rural,2,770,-35.45973,173.64864
{f977415e-5fca-45cb-850b-638681e74729},Waka Kotahi NZ Transport Agency,rural,2,769,-39.57535,175.70998
{6245f3cc-7dc0-4b89-9810-cf53bf0fff94},Waka Kotahi NZ Transport Agency,rural,5,757,-38.22776,175.86948
{1a346eba-bfad-43bb-8b52-1c1ad995e0bc},Waka Kotahi NZ Transport Agency,rural,10,752,-40.29946,175.75204
{d0ffadda-90e2-45dd-a3b2-5138f522fa42},Waka Kotahi NZ Transport Agency,rural,2,749,-35.45956,173.65500
{b02203e8-9580-40ef-97b6-92113a7e8095},Waka Kotahi NZ Transport Agency,rural,2,744,-35.74228,174.14489
{f5cfac47-0b41-4fa2-8db2-5d3f227b57e7},Waka Kotahi NZ Transport Agency,urban,1,738,-37.67973,176.22376
{bc69edfd-34e3-4639-855b-808d27383187},Waka Kotahi NZ Transport Agency,rural,3,737,-43.52648,172.53322
{e2f58ba7-a5b2-4d54-83d2-77033dec8987},Waka Kotahi NZ Transport Agency,rural,3,729,-46.34496,168.02124
{1e9feed6-fd45-4599-a986-778180967525},Waka Kotahi NZ Transport Agency,rural,4,724,-43.55659,172.68193
{251fd9ae-9931-4930-93b0-88bf7a9a2814},Waka Kotahi NZ Transport Agency,rural,4,724,-35.73968,174.13656
{c3a18f58-8e37-4534-8858-f7ed52601cb9},Waka Kotahi NZ Transport Agency,rural,7,724,-42.11988,171.86291
{cd4a214c-1588-48ee-bf02-8b3915f1b7a4},Waka Kotahi NZ Transport Agency,rural,1,708,-41.12522,174.84829
{ae4f11a6-a28c-4ca9-8451-8e2168b26f71},Waka Kotahi NZ Transport Agency,rural,2,705,-38.34793,175.16723
{23588dc5-4f7b-4d1c-b95e-27ce9d73d0c7},Waka Kotahi NZ Transport Agency,rural,2,697,-35.78611,174.30578
{1544d111-bb04-451e-ba45-fb6da3a6b444},Waka Kotahi NZ Transport Agency,rural,3,695,-42.71646,170.96735
{669e6dd4-7268-47d7-a2ba-ae4bf39b8604},Waka Kotahi NZ Transport Agency,rural,2,694,-40.97383,175.59627
{cd8d9b0d-4e1e-4911-9177-f053abdffa80},Waka Kotahi NZ Transport Agency,rural,3,688,-37.86984,175.45718
{c25908d3-55d0-4b83-87ba-9bd78c483b94},Waka Kotahi NZ Transport Agency,rural,1,686,-37.05514,175.52430
{2fc6cb46-69d5-4188-8f80-79d0fe6feb22},Waka Kotahi NZ Transport Agency,rural,2,674,-37.86168,175.45396
{f8b7045e-3099-4d76-9cb9-db246d6435cc},Waka Kotahi NZ Transport Agency,rural,4,667,-40.55404,175.41081
{28d42092-78d6-42fd-a520-ac1da2ddc200},Waka Kotahi NZ Transport Agency,rural,1,666,-41.43532,173.96493
{0528c181-1b21-47a5-9add-fb0381ea580c},Waka Kotahi NZ Transport Agency,rural,4,658,-44.09723,170.82303
{cd84b295-5fd7-4a1c-aeda-4d7c69271524},Waka Kotahi NZ Transport Agency,rural,1,653,-43.15179,170.57306
{0b8b5fdd-ed04-45c7-8302-7e5de0a3021a},Waka Kotahi NZ Transport Agency,rural,2,650,-36.76962,174.48675
{0a91faad-d9c2-4ed9-9942-9201391fc883},Waka Kotahi NZ Transport Agency,rural,3,646,-37.88423,175.75941
{6893a516-af1e-42c5-98ae-a657087f5159},Waka Kotahi NZ Transport Agency,rural,2,644,-36.12359,174.17960
{50d8328e-a647-45bb-a187-25bfe13a022b},Waka Kotahi NZ Transport Agency,rural,1,644,-41.19043,173.04343
{beb3077a-16b3-4c53-a02d-9756ed120cad},Waka Kotahi NZ Transport Agency,rural,2,639,-41.13786,174.97737
{9c44ee9b-d5f9-4537-aa72-f02a913d3feb},Waka Kotahi NZ Transport Agency,rural,4,637,-40.91651,175.00662
{4fe370ed-667e-4b69-9ce3-e9865e00e891},Waka Kotahi NZ Transport Agency,rural,5,636,-39.06107,174.08339
{e76d9b8f-1608-4c54-bd62-459a8a32295d},Waka Kotahi NZ Transport Agency,rural,1,626,-35.95164,173.85944
{e426b7c8-4d9b-4c5c-83bc-18ea6cfd3c6d},Waka Kotahi NZ Transport Agency,rural,6,626,-39.17678,175.40165
{5928c1ea-0437-4aac-ac69-a4927cc006a8},Waka Kotahi NZ Transport Agency,rural,1,620,-42.31162,171.58910
{48600a1d-d7e2-4811-b483-29b483669291},Waka Kotahi NZ Transport Agency,rural,7,620,-39.05544,174.07548
{dca60f63-6f64-4bdd-a0b7-c2d33ea0efe2},Waka Kotahi NZ Transport Agency,rural,3,613,-35.42187,173.80904
{116b8bf6-6105-4887-89ed-1a8d234293ba},Waka Kotahi NZ Transport Agency,rural,3,609,-42.47122,171.18872
{3c5821ae-e26f-4644-958e-14ec5f2d35a2},Waka Kotahi NZ Transport Agency,rural,4,608,-37.55010,175.70235
{118d2e51-f1a5-4cd7-9dbf-60798ee9325a},Waka Kotahi NZ Transport Agency,rural,2,598,-37.15713,175.55198
{42e2e50d-3593-4821-8c51-3e43b887d625},Waka Kotahi NZ Transport Agency,rural,1,598,-36.79042,175.72239
{201c52b7-08fa-4872-b8ac-a7e75cfaf35e},Waka Kotahi NZ Transport Agency,rural,1,595,-38.05607,176.73707
{8d00d6b1-b704-4896-9750-3a45dfeb6d47},Waka Kotahi NZ Transport Agency,rural,5,595,-37.98137,175.75875
{25b89090-7c90-49a6-999b-3d4190e14da3},Waka Kotahi NZ Transport Agency,rural,1,594,-36.12190,174.19363
{9340898a-b00e-4a74-9834-0efe93d12857},Waka Kotahi NZ Transport Agency,rural,1,593,-42.33191,172.18258
{ce864927-f867-4573-be05-c55709c86a1a},Waka Kotahi NZ Transport Agency,rural,3,593,-38.37432,178.29663
{e8995d39-4560-4860-94be-f0abe02a5ced},Waka Kotahi NZ Transport Agency,rural,1,585,-36.36205,174.60722
{8fc77b24-fa76-4b08-9b6f-55de6fcc83f0},Waka Kotahi NZ Transport Agency,rural,2,576,-41.11156,174.92010
{0626f576-e80e-4f77-ad6b-16bbcb8bc267},Waka Kotahi NZ Transport Agency,rural,3,570,-37.67690,176.16492
{41982790-135f-4f07-b0a9-39a738f6aa47},Waka Kotahi NZ Transport Agency,rural,3,567,-35.41570,173.80688
{f2b1fb04-a4d0-4638-97aa-8b7a2d1a06cb},Waka Kotahi NZ Transport Agency,rural,5,555,-45.91417,169.67759
{361ee620-7d9c-48cc-b801-754eabf47127},Waka Kotahi NZ Transport Agency,rural,3,551,-37.18760,175.57100
{e7b6d3a1-f001-4549-98b7-41c272214d1e},Waka Kotahi NZ Transport Agency,rural,1,551,-41.00159,174.93679
{068a5602-b686-407a-80b3-8c2b272b179a},Waka Kotahi NZ Transport Agency,urban,2,544,-37.68496,176.22780
{bffeccfc-d05e-4571-86e9-cde095c3da56},Waka Kotahi NZ Transport Agency,rural,3,536,-38.36852,178.29484
{e4bf38e6-b9b0-4858-818b-0ee0f07d83e9},Waka Kotahi NZ Transport Agency,rural,6,531,-41.04432,175.50716
{95aca711-cd53-4457-a6c6-f03a03f4444d},Waka Kotahi NZ Transport Agency,rural,2,531,-41.25336,173.30484
